bbrID,Date,Tm,Opp,TRB,AST,STL,BLK,PTS,GmSc,Season,Playoffs,Year,GameIndex,GmScMovingZ,GmScMovingZTop2Delta,Date2,GmSc2,GmScMovingZ2
plummga01,1992-12-22,DEN,SAS,6,1,2,0,20,19.1,1992-93,false,1993,81,4.88,1.43,1985-03-18,14.1,3.45
poeltja01,2019-03-15,SAS,NYK,9,2,3,5,12,20.5,2018-19,false,2019,214,3.25,0.08,2022-02-25,31.2,3.17
pokusal01,2021-03-14,OKC,MEM,10,4,1,1,23,21.2,2020-21,false,2021,19,2.92,0.24,2021-04-07,20.5,2.68
pollasc01,2002-04-16,SAC,GSW,14,3,0,2,23,24.7,2001-02,false,2002,298,4.07,0.59,2001-03-30,24.9,3.48
polynol01,1991-04-12,LAC,DEN,14,0,2,0,30,31.7,1990-91,false,1991,328,4.21,0.91,1988-04-02,16.0,3.3
pondequ01,2015-04-18,NOP,GSW,9,6,2,0,20,19.5,2014-15,true,2015,304,3.57,0.53,2013-05-27,18.9,3.04
poolejo01,2021-05-14,GSW,NOP,4,6,0,1,38,30.3,2020-21,false,2021,106,2.66,0.03,2022-03-30,32.0,2.63
popema01,2001-02-25,MIL,GSW,4,3,1,0,10,9.9,2000-01,false,2001,80,3.43,0.46,2002-03-22,9.1,2.97
porteke02,2021-04-29,HOU,MIL,5,11,0,1,50,40.3,2020-21,false,2021,72,4.09,1.59,2022-03-30,31.0,2.5
portemi01,2021-04-24,DEN,HOU,6,2,0,3,39,33.4,2020-21,false,2021,123,2.72,0.03,2020-08-03,32.8,2.69
porteot01,2016-11-09,WAS,BOS,14,4,3,3,34,40.4,2016-17,false,2017,205,4.63,1.27,2020-12-31,31.3,3.36
portete01,1995-03-07,POR,MIL,6,6,3,0,36,35.2,1994-95,false,1995,813,4.13,0.22,1988-03-18,42.4,3.91
portibo01,2022-02-05,MIL,POR,4,5,1,2,30,30.6,2021-22,false,2022,451,3.24,0.04,2019-12-20,28.9,3.2
porzikr01,2017-11-05,NYK,IND,8,1,0,6,40,34.3,2017-18,false,2018,146,2.76,0.31,2015-11-21,27.9,2.45
poseyja01,2006-12-15,MIA,WAS,7,3,1,0,26,25.0,2006-07,false,2007,564,3.74,0.23,2004-03-29,34.4,3.51
potapvi01,1997-01-16,CLE,DEN,8,3,1,1,16,19.9,1996-97,false,1997,34,3.85,0.11,2004-03-21,18.5,3.74
poweldw01,2022-03-11,DAL,HOU,12,3,0,2,26,28.2,2021-22,false,2022,508,3.45,0.17,2019-02-25,29.7,3.28
powele01,2009-03-13,BOS,MEM,11,3,1,5,30,33.3,2008-09,false,2009,207,5.49,2.06,2008-04-05,22.8,3.43
poweljo01,2008-04-06,LAC,HOU,10,0,1,1,22,17.7,2007-08,false,2008,142,3.49,0,2011-04-13,12.4,3.49
powelno01,2016-04-13,TOR,BRK,9,5,1,0,30,27.2,2015-16,false,2016,48,3.83,0.45,2017-04-24,23.0,3.38
pressha01,1988-04-10,SAC,GSW,11,4,1,3,31,27.1,1987-88,false,1988,139,2.92,0.38,1987-03-28,18.7,2.54
pressph01,2014-04-05,BOS,DET,2,11,2,0,12,16.1,2013-14,false,2014,69,3.32,0.38,2014-04-12,14.6,2.94
priceaj01,2010-04-12,IND,ORL,1,4,1,0,19,17.2,2009-10,false,2010,54,3.23,0.09,2013-01-14,18.8,3.14
pricebr01,1992-11-12,WSB,ORL,5,6,3,0,22,24.3,1992-93,false,1993,3,4.79,1.27,1996-01-15,32.3,3.52
pricema01,1994-12-26,CLE,BOS,2,7,2,0,36,33.9,1994-95,false,1995,600,3,0.29,1992-12-12,35.8,2.71
pricero01,2012-01-13,PHO,NJN,4,8,2,0,18,18.3,2011-12,false,2012,357,4.44,0.94,2006-11-22,14.3,3.5
prigipa01,2016-01-22,LAC,NYK,4,4,4,0,7,13.8,2015-16,false,2016,261,2.85,0.15,2014-12-16,14.6,2.7
princta01,2015-03-27,DET,ORL,7,1,1,0,23,21.5,2014-15,false,2015,1072,3.99,0.66,2014-12-05,19.5,3.33
princta02,2018-03-11,ATL,CHI,6,7,1,0,38,34.7,2017-18,false,2018,131,3.69,0.82,2022-02-01,22.6,2.87
pritcke01,1991-01-12,GSW,PHO,4,3,1,1,15,11.0,1990-91,false,1991,30,2.47,0.42,1991-11-02,9.5,2.05
pritcpa01,2021-04-27,BOS,OKC,3,4,1,0,28,21.1,2020-21,false,2021,55,2.73,0.01,2021-01-04,19.5,2.72
profila01,2001-03-31,WAS,HOU,8,4,7,0,18,19.5,2000-01,false,2001,58,4.14,0.24,2001-04-11,18.5,3.9
przybjo01,2002-01-21,MIL,DET,13,0,1,1,12,14.0,2001-02,false,2002,62,4.17,0.8,2002-01-22,11.7,3.37
quickim01,2022-04-10,NYK,TOR,10,12,0,0,34,27.8,2021-22,false,2022,146,2.85,0.27,2021-01-24,23.9,2.58
quinnbr01,1991-01-24,NYK,DEN,5,0,1,1,17,15.3,1990-91,false,1991,62,3.66,0.66,1991-04-04,13.3,3
quinnch01,2009-04-15,MIA,DET,4,5,0,0,26,22.2,2008-09,false,2009,167,3.77,0.26,2008-03-24,23.7,3.51
rabbiv01,2019-02-05,MEM,MIN,11,1,2,1,19,21.5,2018-19,false,2019,60,3.3,1.07,2018-04-06,16.2,2.23
radjadi01,1994-03-27,BOS,PHI,11,5,1,1,36,35.2,1993-94,false,1994,65,3.12,0.24,1994-03-04,33.2,2.88
radmavl01,2009-12-03,GSW,HOU,8,6,3,0,20,23.9,2009-10,false,2010,608,4.29,0.46,2011-12-27,19.7,3.83
randama01,1992-01-07,MIN,CLE,3,1,0,0,14,11.1,1991-92,false,1992,15,3.15,0.28,1992-04-17,9.4,2.87
randlch01,2019-02-09,WAS,CHI,3,1,0,0,20,15.2,2018-19,false,2019,51,2.76,0.22,2021-05-03,14.8,2.54
randlju01,2018-03-11,LAL,CLE,14,7,1,2,36,36.9,2017-18,false,2018,221,3.32,0.11,2017-02-28,31.3,3.21
randoan01,2011-03-24,MIN,DAL,11,3,2,1,31,29.5,2010-11,false,2011,125,3.5,0.37,2012-04-11,23.6,3.13
randosh01,2013-04-05,BOS,CLE,7,0,1,0,16,13.0,2012-13,false,2013,107,3.58,0.03,2013-03-29,12.8,3.55
randoza01,2012-12-04,MEM,PHO,22,0,1,3,38,37.3,2012-13,false,2013,733,3.64,0.21,2007-03-29,39.2,3.43
rasmubl01,1991-03-02,DEN,ORL,16,2,1,8,25,27.0,1990-91,false,1991,440,3.37,0.14,1986-04-22,25.3,3.23
ratlith01,2004-03-27,POR,SEA,9,2,3,6,18,25.0,2003-04,false,2004,569,3.65,0.03,2001-02-04,29.6,3.62
rebraze01,2005-01-29,LAC,GSW,16,1,0,2,19,22.0,2004-05,false,2005,163,4.46,0.11,2002-04-08,25.4,4.35
recasel01,1996-11-23,ATL,TOR,5,5,1,0,23,20.7,1996-97,false,1997,78,3.19,0.03,1999-03-31,19.5,3.16
reddica01,2021-12-22,ATL,ORL,4,4,0,2,34,23.9,2021-22,false,2022,113,2.77,0.05,2019-12-04,23.0,2.72
reddmi01,2002-12-09,MIL,CLE,4,3,6,0,35,35.8,2002-03,false,2003,92,3.89,0.72,2006-11-11,41.5,3.17
redicjj01,2009-11-01,ORL,TOR,6,5,1,0,27,24.1,2009-10,false,2010,161,3.69,0.2,2014-01-15,31.4,3.49
reedju01,2006-04-11,MIN,MEM,8,1,3,0,14,15.6,2005-06,false,2006,96,4.18,0.64,2005-02-08,11.6,3.54
reedwi02,2017-01-03,MIA,PHO,18,2,1,2,22,25.8,2016-17,false,2017,66,4.37,0.56,2017-01-06,23.0,3.81
reevebr01,2001-01-12,VAN,SEA,8,2,0,1,31,25.9,2000-01,false,2001,353,3.79,0.41,1998-03-08,35.3,3.38
reevekh01,1995-03-28,MIA,BOS,5,10,1,1,24,24.1,1994-95,false,1995,54,3,0.1,1997-11-05,21.6,2.9
reiddo01,1999-04-12,DET,CHH,9,2,0,1,25,22.5,1998-99,false,1999,222,4.45,1.07,1997-03-21,15.4,3.38
reidjr01,1996-02-25,NYK,PHO,11,1,0,1,22,22.1,1995-96,false,1996,513,4.02,0.53,1999-02-17,20.9,3.49
reidna01,2022-03-04,MIN,OKC,5,2,0,0,20,19.5,2021-22,false,2022,160,2.4,0.07,2021-02-10,20.4,2.33
respesh01,1996-03-05,MIL,CHI,4,6,4,0,14,19.6,1995-96,false,1996,40,3.54,0.22,1996-04-18,18.9,3.32
reynoje01,1987-01-13,MIL,SAC,8,6,5,0,21,25.9,1986-87,false,1987,90,3.52,0.04,1988-11-29,27.1,3.48
ricegl01,1995-04-15,MIA,ORL,4,0,0,0,56,42.7,1994-95,false,1995,481,3.48,0.33,1993-11-26,39.7,3.15
richaja01,2010-04-22,PHO,POR,8,2,3,0,42,39.5,2009-10,true,2010,684,3.71,0.51,2010-11-28,34.8,3.2
richajo01,2021-12-18,BOS,NYK,5,4,3,0,27,25.5,2021-22,false,2022,424,3.07,0.16,2019-02-10,29.6,2.91
richapo01,1991-01-19,MIN,GSW,4,10,4,1,35,35.5,1990-91,false,1991,117,3.27,0.12,1996-02-07,29.8,3.15
richaqu01,2006-11-01,NYK,MEM,9,3,0,0,31,29.7,2006-07,false,2007,430,3.69,0.13,2007-01-17,28.2,3.56
richmmi01,1991-01-31,GSW,LAC,6,7,7,0,40,40.7,1990-91,false,1991,201,3.38,0.07,1995-12-15,39.6,3.31
rideris01,1995-02-07,MIN,GSW,8,9,1,2,41,38.2,1994-95,false,1995,123,3.53,0.07,2001-11-09,23.5,3.46
ridnolu01,2012-01-16,MIN,SAC,3,9,1,1,25,26.3,2011-12,false,2012,617,2.92,0.08,2006-11-13,28.0,2.84
rileyer01,1998-03-19,DAL,GSW,6,4,1,3,16,12.5,1997-98,false,1998,138,2.81,0.15,1995-03-27,11.5,2.66
riverau01,2020-08-09,HOU,SAC,6,4,2,0,41,35.0,2019-20,false,2020,581,5.33,1.33,2012-12-14,20.1,4
riverda01,1990-04-18,LAC,GSW,5,7,1,0,12,17.3,1989-90,false,1990,103,3.63,0.15,1990-02-03,15.9,3.48
roberal01,1990-01-16,MIL,GSW,16,8,4,2,37,39.4,1989-90,false,1990,430,3.2,0.3,1996-04-09,28.0,2.9
roberan03,2015-12-23,OKC,LAL,7,3,2,4,15,20.3,2015-16,false,2016,136,3.76,0.54,2016-05-24,19.9,3.22
roberbr01,2017-03-10,CHO,ORL,1,4,1,0,15,15.1,2016-17,false,2017,311,3.65,0.84,2013-04-10,21.3,2.81
roberla01,2006-12-06,MEM,BOS,7,0,2,0,18,21.2,2006-07,false,2007,50,4.21,1.69,2006-11-03,14.1,2.52
roberst01,1996-11-05,LAC,DEN,7,2,0,3,21,20.8,1996-97,false,1997,204,3.21,0.29,1993-04-22,24.0,2.92
robinbe01,2006-03-21,CHA,ORL,13,6,2,1,17,21.5,2005-06,false,2006,88,3.94,0.3,2006-03-15,20.0,3.64
robincl02,2000-01-16,PHO,DEN,8,4,0,2,50,44.8,1999-00,false,2000,892,4.41,0.01,2004-01-15,34.0,4.4
robinda01,1993-01-16,SAS,CHH,14,3,0,7,52,48.0,1992-93,false,1993,279,3.3,0.08,1994-04-24,51.8,3.22
robindu01,2019-12-10,MIA,ATL,3,4,0,1,34,30.8,2019-20,false,2020,38,3.33,0.81,2022-04-17,23.1,2.52
robined01,2001-01-05,CHH,LAC,8,2,3,1,21,21.2,2000-01,false,2001,93,3.14,0.34,2001-03-10,19.2,2.8
robingl01,2001-02-25,MIL,GSW,7,2,0,0,45,34.2,2000-01,false,2001,484,3.03,0.19,1996-12-07,36.1,2.84
robingl02,2017-02-15,IND,CLE,6,2,0,0,19,18.4,2016-17,false,2017,137,3.46,0.21,2019-11-25,24.2,3.25
robinja02,1995-01-19,POR,PHO,4,11,3,0,30,26.1,1994-95,false,1995,96,3.82,0.54,1997-03-16,23.5,3.28
robinje01,2019-11-16,LAC,ATL,4,1,2,2,21,17.8,2019-20,false,2020,45,3.5,0.81,2020-07-31,14.9,2.69
robinla01,2000-10-31,ATL,CHH,6,0,2,0,21,21.8,2000-01,false,2001,53,4.71,2.87,1990-11-16,10.3,1.84
robinmi01,2022-02-07,NYK,UTA,21,1,2,3,19,28.0,2021-22,false,2022,206,3.01,0.22,2022-03-04,26.9,2.79
robinna01,2009-02-23,NYK,IND,8,3,2,0,41,37.1,2008-09,false,2009,256,3.25,0.01,2010-01-01,35.8,3.24
robinru01,1992-02-17,ATL,WSB,3,6,3,1,28,26.2,1991-92,false,1992,98,3.24,0.11,1993-03-24,26.0,3.13
robinth01,2016-04-06,BRK,WAS,10,4,0,0,23,20.6,2015-16,false,2016,273,3.27,0.02,2014-02-23,17.1,3.25
robyis01,2022-03-28,OKC,POR,8,4,2,2,30,29.9,2021-22,false,2022,101,3.67,0.3,2022-03-02,27.3,3.37
rodmade01,1991-01-02,DET,DEN,23,0,2,0,34,36.2,1990-91,false,1991,427,4.81,0.21,1989-02-18,34.3,4.6
rodrise01,2007-01-14,POR,DEN,4,10,3,0,23,23.6,2006-07,false,2007,32,4.68,0.68,2008-01-21,19.7,4
rogerca01,2001-01-02,HOU,CLE,10,0,1,1,22,22.6,2000-01,false,2001,248,3.55,0.61,2000-01-08,21.7,2.94
rogerro01,2004-04-06,NJN,MIL,8,4,1,3,26,26.1,2003-04,false,2004,869,3.65,0.37,2000-02-15,30.4,3.28
rogerro02,1999-12-16,DEN,SAC,10,1,0,1,18,17.8,1999-00,false,2000,114,3.47,0.78,1997-04-19,15.4,2.69
rondora01,2012-05-30,BOS,MIA,8,10,3,0,44,41.0,2011-12,true,2012,523,3.94,0.73,2022-02-11,21.0,3.21
rooksse01,1997-04-04,LAL,SAS,12,4,0,3,20,19.2,1996-97,false,1997,334,4.15,0.32,2000-03-16,18.4,3.83
rosede01,2018-10-31,MIN,UTA,4,6,1,1,50,34.2,2018-19,false,2019,548,3.36,0.66,2010-04-13,35.7,2.7
roseja01,2002-03-16,CHI,HOU,11,6,2,1,44,37.0,2001-02,false,2002,635,3.04,0.04,1999-04-16,28.2,3
rosema01,2007-04-18,NYK,CHA,15,9,2,2,10,15.2,2006-07,false,2007,807,3.61,0.07,2000-11-04,23.5,3.54
rossqu01,2007-01-17,LAC,GSW,5,3,3,3,24,19.6,2006-07,false,2007,195,3.42,0.46,2006-11-29,17.4,2.96
rosste01,2014-01-25,TOR,LAC,9,1,1,0,51,37.7,2013-14,false,2014,115,5.35,1.93,2013-01-02,23.1,3.42
rothsc01,1990-01-06,MIN,SAS,1,6,2,0,24,19.0,1989-90,false,1990,120,3.44,0.26,1989-11-10,16.8,3.18
rowsobr01,1989-12-02,CHH,SAS,5,1,2,0,20,17.3,1989-90,false,1990,52,2.99,0.82,1988-11-12,13.8,2.17
royaldo01,1990-02-06,MIN,HOU,7,1,2,1,21,22.4,1989-90,false,1990,36,4.31,0.68,1993-01-23,25.2,3.63
roybr01,2008-12-18,POR,PHO,5,6,0,1,52,44.3,2008-09,false,2009,157,3.77,1.1,2010-01-02,36.5,2.67
roziecl01,1995-04-08,GSW,SAS,14,0,3,1,26,24.3,1994-95,false,1995,57,4,0.15,1997-03-11,20.7,3.85
roziete01,2018-03-25,BOS,SAC,5,3,5,0,33,33.8,2017-18,false,2018,207,3.65,0.79,2018-02-02,27.1,2.86
rubiori01,2021-11-07,CLE,NYK,3,10,1,0,37,33.4,2021-22,false,2022,652,3.58,0.23,2014-03-19,31.2,3.35
ruddde01,1990-02-07,UTA,NJN,5,6,3,0,18,17.3,1989-90,false,1990,40,3.54,0.62,1992-05-26,10.3,2.92
rudezda01,2017-01-27,ORL,BOS,0,1,2,1,14,15.5,2016-17,false,2017,129,3.9,0.44,2015-01-25,15.4,3.46
ruffimi01,2008-03-18,MIL,MIA,16,2,3,2,14,20.4,2007-08,false,2008,407,5.98,2.28,2004-11-03,15.2,3.7
ruffitr01,1995-12-20,PHI,UTA,1,4,1,0,32,27.5,1995-96,false,1996,57,3.17,0.03,1996-02-20,27.4,3.14
rushbr01,2016-01-08,GSW,POR,4,0,1,1,20,18.4,2015-16,false,2016,396,4.25,0.82,2009-03-28,25.2,3.43
rushka01,2005-11-16,CHA,IND,1,2,2,0,35,30.8,2005-06,false,2006,233,4.77,0.14,2004-01-16,22.8,4.63
russebr01,1993-11-19,UTA,PHI,4,4,2,0,15,17.0,1993-94,false,1994,8,3.61,0.08,1995-01-03,16.3,3.53
russeda01,2019-11-08,GSW,MIN,9,5,3,2,52,40.9,2019-20,false,2020,282,3.2,0.18,2017-03-19,34.4,3.02
sabonar01,2001-04-06,POR,GSW,10,2,1,6,32,33.4,2000-01,false,2001,427,4.67,1.4,1998-03-12,34.1,3.27
sabondo01,2017-10-29,IND,SAS,12,2,1,1,22,24.2,2017-18,false,2018,88,2.97,0.26,2021-02-17,37.8,2.71
sacrero01,2013-12-01,LAL,POR,7,4,2,3,12,18.6,2013-14,false,2014,39,3.68,0.81,2014-11-23,15.3,2.87
sallejo01,1987-04-05,DET,MIL,10,1,2,5,28,28.3,1986-87,false,1987,74,4.1,0.82,1990-11-20,23.6,3.28
salmojo01,2008-01-02,SAC,NYK,11,6,6,1,32,35.0,2007-08,false,2008,397,3.6,0.75,2011-04-09,27.0,2.85
sampsja02,2019-04-06,CHI,PHI,8,1,0,2,29,25.6,2018-19,false,2019,171,4.44,1.03,2015-04-15,17.5,3.41
samuesa01,2011-03-02,CLE,SAS,10,3,0,0,23,21.1,2010-11,false,2011,23,3.95,1.56,2011-03-19,14.0,2.39
sandela01,2010-12-01,MIL,DEN,10,0,2,8,14,19.6,2010-11,false,2011,12,4.01,1.37,2012-12-01,23.5,2.64
santida01,2003-12-06,MIL,WAS,5,2,2,0,13,14.8,2003-04,false,2004,74,4.22,1.17,2003-11-15,11.3,3.05
saricda01,2020-03-06,PHO,POR,8,0,3,1,24,23.6,2019-20,false,2020,305,2.75,0.3,2018-03-28,25.2,2.45
sasseje01,2003-01-26,ORL,BOS,10,1,4,0,26,24.2,2002-03,false,2003,48,5.54,2.3,2003-01-21,15.0,3.24
satorto01,2018-02-10,WAS,CHI,3,6,2,0,25,25.3,2017-18,false,2018,113,3.18,0.15,2017-12-01,20.6,3.03
scalabr01,2005-01-26,NJN,GSW,10,2,1,1,29,27.2,2004-05,false,2005,207,5.47,1.46,2003-11-18,16.7,4.01
schefst01,1994-04-14,SEA,LAC,3,0,0,0,11,9.7,1993-94,false,1994,121,3.6,0.13,1992-12-26,9.3,3.47
schindw01,1996-02-21,IND,ORL,6,0,1,0,17,14.5,1995-96,false,1996,172,4.33,0.59,1997-01-10,12.6,3.74
schrede01,1997-02-16,SEA,LAL,7,4,1,2,34,31.9,1996-97,false,1997,966,3.22,0.3,1986-11-26,21.5,2.92
schrode01,2021-12-04,BOS,POR,4,8,1,0,31,30.6,2021-22,false,2022,631,2.91,0.14,2020-01-22,29.0,2.77
scolalu01,2010-03-13,HOU,NJN,12,3,2,1,44,39.7,2009-10,false,2010,246,4.1,0.94,2014-04-09,20.7,3.16
scottde01,1993-04-13,ORL,MIL,6,3,0,1,41,30.3,1992-93,false,1993,146,3.12,0.22,1996-01-12,32.7,2.9
scottmi01,2014-02-22,ATL,NYK,8,0,0,0,30,24.6,2013-14,false,2014,96,3.54,0.1,2019-12-07,19.4,3.44
scottsh01,2001-04-18,SAS,SEA,14,0,0,4,14,15.8,2000-01,false,2001,84,5.33,1.72,2001-12-18,12.0,3.61
scurrca01,1987-03-06,UTA,MIL,5,1,4,2,21,22.2,1986-87,false,1987,127,3.37,0.54,1987-04-04,19.3,2.83
sealyma01,1993-11-05,IND,ATL,10,2,1,0,27,23.5,1993-94,false,1994,61,3.53,0.39,1995-02-04,28.4,3.14
sefolth01,2013-02-20,OKC,HOU,5,3,0,2,28,24.0,2012-13,false,2013,513,4,0.41,2012-01-16,20.3,3.59
seikaro01,1994-12-30,GSW,DAL,16,2,0,0,38,31.4,1994-95,false,1995,473,3.05,0.07,1990-02-13,31.3,2.98
seldewa01,2018-01-20,MEM,NOP,2,2,0,0,31,23.0,2017-18,false,2018,30,3.47,0.37,2018-03-26,20.5,3.1
sellebr01,1993-01-02,MIN,DAL,3,4,0,0,13,13.5,1992-93,false,1993,388,3.89,0.02,1989-12-05,17.8,3.87
serapke01,2012-04-10,WAS,ORL,13,2,0,4,24,24.3,2011-12,false,2012,106,3.83,0.6,2015-01-13,16.6,3.23
sesayan01,2004-04-06,SEA,DAL,10,0,1,2,19,18.8,2003-04,false,2004,110,4.74,0.52,2003-12-10,16.5,4.22
sessira01,2009-02-07,MIL,DET,5,12,0,0,44,39.7,2008-09,false,2009,66,4.46,0.99,2016-04-11,22.3,3.47
sextoco01,2021-01-20,CLE,BRK,5,5,2,1,42,32.4,2020-21,false,2021,155,2.82,0.5,2021-03-01,29.9,2.32
shackch01,1995-01-20,MIN,CHI,7,1,1,1,18,19.8,1994-95,false,1995,255,3.56,0.28,1990-02-20,22.9,3.28
shamela01,2022-04-10,PHO,SAC,3,5,1,1,27,22.1,2021-22,false,2022,292,3.42,0.18,2019-01-08,23.3,3.24
shaskjo01,1989-04-02,MIA,DAL,12,0,0,1,16,16.5,1988-89,false,1989,53,3.68,0.34,1989-04-14,15.6,3.34
shawbr01,1993-04-08,MIA,MIL,6,3,4,0,32,29.3,1992-93,false,1993,299,4,0.42,2002-11-12,16.6,3.58
shumpim01,2018-10-21,SAC,OKC,3,4,3,2,26,24.6,2018-19,false,2019,457,4.19,0.69,2014-01-02,25.4,3.5
shvedal01,2015-03-10,NYK,UTA,10,7,1,2,21,21.3,2014-15,false,2015,174,2.82,0.02,2015-03-20,21.6,2.8
siakapa01,2019-02-13,TOR,WAS,10,2,0,3,44,33.4,2018-19,false,2019,205,2.69,0.01,2017-10-27,17.2,2.68
simmobe01,2020-01-20,PHI,BRK,12,12,5,2,34,42.4,2019-20,false,2020,224,3.91,0.58,2021-02-15,38.6,3.33
simmobo01,2004-11-03,LAC,SEA,6,6,0,0,30,31.5,2004-05,false,2005,122,3.34,0.65,2009-02-25,16.6,2.69
simmojo02,2018-02-06,ORL,CLE,7,2,1,1,34,28.3,2017-18,false,2018,202,3.68,0.53,2017-10-29,24.8,3.15
simmoli01,1996-05-02,SAC,SEA,6,3,2,1,24,17.8,1995-96,true,1996,416,3.26,0.29,1991-04-06,34.6,2.97
simonan01,2019-04-10,POR,SAC,6,9,1,0,37,34.2,2018-19,false,2019,19,5.29,1.68,2022-01-03,36.1,3.61
simpkdi01,1995-04-20,CHI,DET,5,1,2,0,16,13.7,1994-95,false,1995,56,3.42,0.23,1995-11-09,12.8,3.19
simshe01,2014-04-04,PHI,BOS,9,2,0,0,24,21.5,2013-14,false,2014,41,2.85,0.25,2014-03-12,20.5,2.6
singlch01,2012-02-28,WAS,MIL,9,3,1,2,16,15.8,2011-12,false,2012,33,3.03,0.02,2014-02-27,14.4,3.01
singlja01,2006-04-18,LAC,MEM,5,1,2,1,23,20.8,2005-06,false,2006,57,4.28,0.66,2012-04-09,23.0,3.62
singlky01,2012-11-26,DET,POR,10,5,2,1,16,22.3,2012-13,false,2013,14,3.49,0.63,2014-12-06,20.0,2.86
skilesc01,1992-01-17,ORL,IND,5,9,1,1,41,38.9,1991-92,false,1992,323,3.04,0.36,1989-01-04,18.0,2.68
skinnbr01,2009-04-10,LAC,SAC,10,1,0,3,21,18.9,2008-09,false,2009,607,3.88,0.06,2000-11-12,21.7,3.82
slatere01,2001-04-10,MIN,VAN,10,1,0,1,14,15.0,2000-01,false,2001,219,3.83,0.61,2001-04-06,13.0,3.22
sloando01,2014-11-24,IND,DAL,2,5,1,0,29,25.7,2014-15,false,2015,121,4.14,1.02,2014-11-05,19.2,3.12
smartma01,2020-01-18,BOS,PHO,5,8,4,0,37,33.2,2019-20,false,2020,417,3.66,0.13,2017-05-21,27.1,3.53
smithch01,1990-12-01,LAC,DEN,6,2,3,2,52,41.9,1990-91,false,1991,161,3.91,0.48,1991-04-19,40.3,3.43
smithch03,1994-02-27,MIN,GSW,6,9,1,1,21,22.7,1993-94,false,1994,130,3.74,0.25,1993-04-13,20.7,3.49
smithch04,2002-02-21,SAS,SAC,3,0,0,2,32,25.5,2001-02,false,2002,94,4.51,1.63,2001-12-07,17.0,2.88
smithcr01,2007-12-11,MIN,WAS,8,0,0,1,36,29.7,2007-08,false,2008,99,4.25,0.1,2010-03-25,25.7,4.15
smithde03,2021-12-04,POR,BOS,4,6,3,0,21,20.4,2021-22,false,2022,191,2.84,0.15,2019-02-08,24.3,2.69
smithdo03,1994-03-23,DAL,LAL,7,3,1,0,36,26.4,1993-94,false,1994,199,4.07,0.43,1992-01-22,24.7,3.64
smithgr02,2012-12-04,HOU,LAL,9,0,0,2,21,21.3,2012-13,false,2013,19,3.62,0.62,2013-04-05,16.1,3
smithis01,2012-12-29,ORL,TOR,4,6,2,2,13,16.2,2012-13,false,2013,89,4.28,0.51,2020-01-04,29.5,3.77
smithja01,2005-01-05,NJN,MIL,6,6,2,0,19,18.9,2004-05,false,2005,75,4.91,1.65,2005-02-05,13.4,3.26
smithja02,2012-04-07,NOH,MIN,10,0,3,0,26,26.0,2011-12,false,2012,251,3.82,0.15,2016-03-15,21.3,3.67
smithja04,2022-04-05,IND,PHI,7,2,1,3,19,18.6,2021-22,false,2022,83,2.26,0.03,2021-12-31,18.3,2.23
smithjo02,2008-01-03,CHI,POR,11,1,1,4,31,32.9,2007-08,false,2008,871,4.47,0.55,2009-04-24,19.2,3.92
smithjo03,2010-12-07,ATL,NJN,3,7,1,2,34,34.0,2010-11,false,2011,508,2.91,0.38,2015-04-26,20.6,2.53
smithjr01,2009-04-13,DEN,SAC,4,1,1,0,45,37.7,2008-09,false,2009,355,3.71,0.47,2006-12-08,28.3,3.24
smithke01,1993-12-26,HOU,LAL,4,6,3,0,41,38.4,1993-94,false,1994,498,4.18,0.38,1996-05-10,27.4,3.8
smithla02,1993-03-19,WSB,CHI,5,3,1,0,37,31.4,1992-93,false,1993,96,5.2,2.06,1993-02-26,20.6,3.14
smithmi01,1991-01-30,BOS,ORL,6,3,1,0,23,20.7,1990-91,false,1991,94,3.81,0.52,1990-02-04,18.3,3.29
smithmi02,1996-03-13,SAC,MIL,11,5,1,0,13,19.5,1995-96,false,1996,125,2.75,0.28,1999-12-11,16.7,2.47
smithno01,2012-04-26,POR,UTA,2,7,2,0,16,13.9,2011-12,false,2012,43,3.33,0.57,2012-04-16,11.8,2.76
smithot01,1990-12-07,ORL,SEA,8,4,2,1,33,32.2,1990-91,false,1991,270,3.28,0.01,1990-01-24,31.1,3.27
smithst01,1993-03-03,MIA,WSB,8,9,0,1,30,32.5,1992-93,false,1993,83,3.22,0.13,2001-11-03,27.0,3.09
smithto02,1996-11-08,CHH,WSB,4,4,0,1,20,19.8,1996-97,false,1997,403,3.71,0.2,1991-03-07,15.6,3.51
smitsri01,1993-02-26,IND,CHH,12,6,1,3,37,35.0,1992-93,false,1993,377,3.98,0.7,1999-04-09,29.7,3.28
smrekmi01,1986-03-04,CHI,BOS,11,3,0,3,15,16.3,1985-86,false,1986,21,5.08,1.36,1989-03-20,14.3,3.72
snellto01,2019-11-06,DET,NYK,1,2,1,0,24,22.8,2019-20,false,2020,488,3.89,0.09,2015-02-10,21.7,3.8
snower01,1996-12-05,SEA,MIN,2,9,2,0,8,14.8,1996-97,false,1997,70,3.73,0.55,1997-01-08,13.1,3.18
snydeki01,2008-04-12,MIN,MEM,11,2,3,1,22,25.9,2007-08,false,2008,211,4.48,0.09,2006-02-11,23.5,4.39
solomwi01,2008-11-16,TOR,MIA,4,11,1,0,15,15.8,2008-09,false,2009,67,2.93,0.19,2009-03-13,15.9,2.74
