,headline_no_site,site,time,country,bias,year
141279,A 75 Year Old Woman in Bengaluru is Using a Solar Powered Fan to Grill Corn,news18.com,2019-01-28 08:00:00+00:00,India,0.16666666666666666,2019
178120,Charlie Gard's mother shares powerful photo of ill son with his eyes open as 'proof' he needs treatment,standard.co.uk,2017-06-12 07:00:00+00:00,UK,0.16666666666666666,2017
156650,"Beer Ads That Portray Women as Empowered Consumers, Not Eye Candy",nytimes.com,2016-01-31 08:00:00+00:00,India,0.16666666666666666,2016
235091,The world’s most powerful women are …,cnbc.com,2014-05-28 07:00:00+00:00,USA,0.16666666666666666,2014
366994,Netflix confirms She Ra and the Princesses of Power's fate,digitalspy.com,2020-03-19 07:00:00+00:00,UK,0.3333333333333333,2020
23880,"Girl Scouts sue Boy Scouts: Lawsuit over planned name change to drop ""boy"" from their name",cbsnews.com,2018-11-07 08:00:00+00:00,USA,0.16666666666666666,2018
280001,M.I.A. Says Jay Z Pushed Her to Sign ‘Ridiculous’ NFL Lawsuit Deal,rollingstone.com,2018-03-29 07:00:00+00:00,UK,0.16666666666666666,2018
152332,Starbucks defeats woman's 'double cupping' too hot tea lawsuit,nydailynews.com,2010-11-04 07:00:00+00:00,USA,0.0,2010
24617,"Yale fraternities lawsuit: Women claim sexual harassment at fraternity events, ask for women to be integrated as members",cbsnews.com,2019-02-12 08:00:00+00:00,USA,0.16666666666666666,2019
370042,Ahmaud Arbery Death Anniversary: Mother Files Lawsuit Over 'Racially Motivated' Killing,thewire.in,2021-02-24 08:00:00+00:00,India,0.16666666666666666,2021
324681,Muslim woman files federal lawsuit over LAPD officers removing her hijab,latimes.com,2020-09-17 07:00:00+00:00,USA,0.3333333333333333,2020
150796,"EXCLUSIVE: Highly educated black woman claims Con Edison won’t promote her, fights alleged bias in lawsuit",nydailynews.com,2015-10-29 07:00:00+00:00,USA,0.16666666666666666,2015
112300,Fox News may have just opened itself up to more lawsuits with Roger Ailes’ resignation,latimes.com,2016-07-26 07:00:00+00:00,USA,0.0,2016
377945,Bride To Be’s Lawsuit Against DC: Why Is Dancing Allowed At Strip Clubs But Banned At Weddings?,dailycaller.com,2021-05-10 07:00:00+00:00,USA,0.16666666666666666,2021
345850,Actor Cuba Gooding Jr accused of raping woman in 2013: lawsuit | TheHill,thehill.com,2020-08-18 07:00:00+00:00,USA,0.16666666666666666,2020
101841,Menstrual Hygiene Day 2019: Foods women should eat during their period,indianexpress.com,2019-05-28 07:00:00+00:00,India,0.16666666666666666,2019
217222,"Lindsay Lohan Deletes All of Her Instagram Posts, Is in a ‘Period of Renewal’",usmagazine.com,2017-01-07 08:00:00+00:00,USA,0.16666666666666666,2017
286063,#PeriodTalk: High Time We Challenge the Secrecy Around Menstruation,thewire.in,2019-06-11 07:00:00+00:00,India,0.0,2019
273033,1 In 5 Young Women Has Been Period Shamed,huffingtonpost.co.uk,2019-05-28 07:00:00+00:00,UK,0.16666666666666666,2019
272548,9 Things Women Really Want You To Know About Their Periods,huffingtonpost.co.uk,2019-10-02 07:00:00+00:00,UK,0.16666666666666666,2019
201946,Female cyclist hits back at disgusting catcaller who asked her if she was ‘on her period’ – but was it real...,thesun.co.uk,2017-02-21 08:00:00+00:00,UK,0.5,2017
312252,How NRI income taxation depends on his/her period of stay according to the new Finance Act   ​Effect on NRIs,economictimes.indiatimes.com,2021-04-12 07:00:00+00:00,India,0.0,2021
242429,Gossip Girl Stars Reenact Sweepingly Gay Period Drama,gawker.com,2008-08-21 07:00:00+00:00,USA,0.16666666666666666,2008
378486,"A Mom Got Her Period at Target With Her Sons in the Stall, and Obviously Chaos Ensued",popsugar.com,2020-01-07 08:00:00+00:00,USA,0.3333333333333333,2020
19503,These Women Went A Day Without Using Any Period Products,buzzfeed.com,2016-12-07 08:00:00+00:00,UK,0.16666666666666666,2016
266821,"Jair Bolsonaro on Gays, Women, Rape, Torture, Slave Descendants",bloomberg.com,2018-10-08 07:00:00+00:00,UK,0.0,2018
42523,"How I survived being starved, beaten and tortured by my Jehovah's Witness foster mother",dailymail.co.uk,2008-02-01 08:00:00+00:00,India,0.16666666666666666,2008
72352,"Delhi horror: Air hostess tortures 12 year old maid, keeps her locked up",firstpost.com,2013-10-30 07:00:00+00:00,India,0.16666666666666666,2013
124450,Pervert's horrific abuse of young girl who he held captive in 'torture den',mirror.co.uk,2018-08-22 07:00:00+00:00,UK,0.16666666666666666,2018
375560,"Uttar Pradesh: Woman finds out after 6 years that husband Sonu was actually Aslam, tortured when she protested, case filed",opindia.com,2020-02-15 08:00:00+00:00,India,0.3333333333333333,2020
254899,10 children allegedly tortured in Fairfield home; mother denies abuse,sfgate.com,2018-05-15 07:00:00+00:00,USA,0.16666666666666666,2018
205453,Woman recognises dead brother in Syrian torture pictures,thetimes.co.uk,2017-02-04 08:00:00+00:00,UK,0.16666666666666666,2017
137168,"Girl Tortured by Father, Stepmother Rescued in Hyderabad",newindianexpress.com,2015-07-08 07:00:00+00:00,India,0.3333333333333333,2015
303583,"West Bengal: 54 year old woman tortured, gangraped by four youths in village",asianetnews.com,2020-09-18 07:00:00+00:00,India,0.16666666666666666,2020
132828,Indian Woman Allegedly Tortured And Starved To Death By Son In Dubai,ndtv.com,2019-06-19 07:00:00+00:00,India,0.16666666666666666,2019
364803,Mother of burnt Pretoria girls appears in court in connection to the murder,Citizen.co.za,2021-02-10 08:00:00+00:00,South Africa,0.3333333333333333,2021
92248,Former student from Blackburn becomes first British woman to fight Isis in Syria,independent.co.uk,2017-02-10 08:00:00+00:00,UK,0.16666666666666666,2017
78594,"Woman who allegedly stabbed daughter in burning house, snatched other child, arrested after hunt",foxnews.com,2018-05-15 07:00:00+00:00,UK,0.3333333333333333,2018
269067,Kristian Haggerty’s Sister﻿﻿﻿ Left the Shadiest Comment on Demi Burnett’s Instagram,cosmopolitan.com,2019-10-30 07:00:00+00:00,India,0.0,2019
24907,Family saved from burning home by 6 year old girl,cbsnews.com,2014-12-02 08:00:00+00:00,USA,0.16666666666666666,2014
95180,New York man hails cab after 'abandoning woman trapped in his burning car',independent.co.uk,2017-10-16 07:00:00+00:00,UK,0.16666666666666666,2017
333753,Hobbies To Consider For The New Year: Debra Reyburn Shares Her Watercolor Passion,npr.org,2020-01-02 08:00:00+00:00,USA,0.16666666666666666,2020
53826,"Dowry deaths: Woman and her 2 kids burnt alive by husband, in laws in UP",dnaindia.com,2018-07-06 07:00:00+00:00,India,0.3333333333333333,2018
121696,Man jailed for life after pouring paint down his girlfriend's throat and burning her alive,metro.co.uk,2017-05-11 07:00:00+00:00,UK,0.16666666666666666,2017
319797,"Allan Burns, Co Creator of ‘The Mary Tyler Moore Show,’ Dies at 85",hollywoodreporter.com,2021-01-31 08:00:00+00:00,USA,0.0,2021
272612,Golden Globes: Lady Gaga Shouts 'It's True!' As Hosts Poke Fun At Her Infamous '100 People' Line,huffingtonpost.co.uk,2019-01-07 08:00:00+00:00,UK,0.3333333333333333,2019
186973,The Duchess of Northumberland and her world famous Poison Garden,telegraph.co.uk,2010-06-09 07:00:00+00:00,UK,0.3333333333333333,2010
189161,Queen of Cartels: most famous female leader of Mexico's underworld speaks out,theguardian.com,2016-05-16 07:00:00+00:00,India,0.3333333333333333,2016
366759,Emily Blunt had the best response to her daughter asking if she was famous,cosmopolitan.com,2021-05-26 07:00:00+00:00,India,0.5,2021
340001,"Ada Byron inherited much from her father, the famous poet. But she wrote programs all on her own",scroll.in,2020-12-10 08:00:00+00:00,India,0.3333333333333333,2020
183412,What Lady Lucan's letters   found hidden under floorboards   reveal about her husband and that infamous murder,telegraph.co.uk,2019-06-04 07:00:00+00:00,UK,0.3333333333333333,2019
45143,St Johnstone tea lady famous for bust up with Rangers legend Graeme Souness dies aged 72,dailyrecord.co.uk,2017-04-14 07:00:00+00:00,UK,0.16666666666666666,2017
61724,Emma Watson Reveals College Made Her Feel Famous—Find Out Why!,eonline.com,2013-06-25 07:00:00+00:00,USA,0.16666666666666666,2013
236980,Gayle King Says R. Kelly Spat on Her During Infamous Interview,complex.com,2019-10-26 07:00:00+00:00,USA,0.16666666666666666,2019
144100,Even Famous And Successful Black Women Can Encounter Serious Pregnancy Complications,npr.org,2018-08-10 07:00:00+00:00,USA,0.16666666666666666,2018
212850,Andy Murray's wife Kim Sears gives birth to baby girl,usatoday.com,2016-02-09 08:00:00+00:00,USA,0.3333333333333333,2016
288546,Murder accused wife awaits her trial date,dispatchlive.co.za,2017-03-25 07:00:00+00:00,South Africa,0.3333333333333333,2017
129321,Wife of American Killed in Barcelona Attack Says She Lost 'Love of My Life',nbcnews.com,2017-08-20 07:00:00+00:00,USA,0.3333333333333333,2017
179480,Jamie Oliver’s wife Jools pays heart breaking tribute to ‘two angels’ as she opens up on her miscarriages,standard.co.uk,2018-10-16 07:00:00+00:00,UK,0.5,2018
313819,Rafael Nadal wife: Who is Xisca Perello and how did she meet the tennis superstar?,express.co.uk,2020-11-15 08:00:00+00:00,UK,0.16666666666666666,2020
68773,Strictly supportive! Sir Bruce Forsyth secretly nursing first wife as she battles dementia,express.co.uk,2013-11-02 07:00:00+00:00,UK,0.3333333333333333,2013
180190,Balham murder: man charged with killing wife after she died from 'multiple injuries' in south London,standard.co.uk,2018-11-14 08:00:00+00:00,UK,0.3333333333333333,2018
43401,Mum 'starved by twisted husband who wanted size 0 wife ended up just five stones',dailyrecord.co.uk,2019-07-27 07:00:00+00:00,UK,0.3333333333333333,2019
369619,"My wife’s brother, 60, lives with his mom. He thinks the house belongs to him. What should happen after my mother in law dies?",marketwatch.com,2021-05-10 07:00:00+00:00,USA,0.16666666666666666,2021
357501,My Wife Had an Affair With a Woman. Why Am I Relieved?,slate.com,2020-07-23 07:00:00+00:00,USA,0.16666666666666666,2020
266520,Woman branded 'worst neighbour ever' hits back   and insists SHE is the victim,birminghammail.co.uk,2019-08-12 07:00:00+00:00,UK,0.3333333333333333,2019
145579,Mother Of Victim: More Killed By GM Ignition Switch Defect,npr.org,2014-04-01 07:00:00+00:00,USA,0.16666666666666666,2014
211204,Rape victims must be examined by female doctor: Report | Goa News,timesofindia.com,2014-08-04 07:00:00+00:00,India,0.16666666666666666,2014
123292,FGM: Women with vaginal piercings to be classed as victims of 'genital mutilation' under new health rules,mirror.co.uk,2015-03-18 07:00:00+00:00,UK,0.16666666666666666,2015
36824,Frankie Boyle: Down's syndrome jokes provoke victim's mother,dailymail.co.uk,2010-04-09 07:00:00+00:00,India,0.16666666666666666,2010
14591,Recovering Brain Eating Amoeba Victim Learns to Enjoy the Water Again,abcnews.go.com,2013-09-07 07:00:00+00:00,USA,0.0,2013
116203,Sister of murder victim makes emotional appeal for help on tenth anniversary of killing,manchestereveningnews.co.uk,2014-03-24 07:00:00+00:00,UK,0.16666666666666666,2014
228337,Report: Mothers of both Zach and Courtney Smith claim ex OSU assistant is victim of retaliatory plot by ex wife,yahoo.com,2018-08-09 07:00:00+00:00,India,0.3333333333333333,2018
29050,Graveyard grabber suspect arrested after second victim comes forward,chron.com,2017-06-19 07:00:00+00:00,USA,0.0,2017
251092,"Japan must boost protection for sexual harassment victims, says Abe rival Noda",reuters.com,2018-05-11 07:00:00+00:00,USA,0.0,2018
273307,Student Emily Temple Wood Writes A New 'Women In Science' Wikipedia Entry Every Time She's Harassed,huffingtonpost.co.uk,2016-03-14 07:00:00+00:00,UK,0.16666666666666666,2016
276360,HUNDREDS march through Liverpool to end sexual harassment,liverpoolecho.co.uk,2017-05-05 07:00:00+00:00,UK,0.0,2017
197047,"‘Saseendran harassed me many times, I recorded the calls’: Mangalam woman journo goes to court",thenewsminute.com,2017-04-06 07:00:00+00:00,India,0.16666666666666666,2017
99359,Alok Nath's Co star Himani Shivpuri Shares The Incident When Sanskaari Actor Sexually Harassed Her During The,india.com,2018-10-13 07:00:00+00:00,India,0.16666666666666666,2018
27338,"Female lawmakers, staffers and lobbyists speak out on 'pervasive' harassment in California's Capitol",chicagotribune.com,2017-10-17 07:00:00+00:00,USA,0.16666666666666666,2017
347030,"Kuwait’s #MeToo movement | Women denounce harassment, violence",thehindu.com,2021-03-13 08:00:00+00:00,India,0.16666666666666666,2021
194845,Supreme Court verdict on harassment of tribal woman (pdf version   full text),thehindu.com,2011-01-11 08:00:00+00:00,India,0.16666666666666666,2011
100027,"Goons Harass Woman at Gurugram Bar, Attack Husband With Beer Bottle",india.com,2019-11-13 08:00:00+00:00,India,0.16666666666666666,2019
215806,Britain's most powerful female banker makes claims of sexual harassment,usatoday.com,2017-10-26 07:00:00+00:00,USA,0.16666666666666666,2017
87251,Comedy Writer Reveals Lurid Details of Harassment on Set — and Why It Cost Her a Job (Guest Column),hollywoodreporter.com,2017-10-17 07:00:00+00:00,USA,0.16666666666666666,2017
90332,Fifi Geldof \'bleeding from ears and coughing blood\' as she battles pneumonia,ibtimes.co.uk,2014-12-15 08:00:00+00:00,UK,0.16666666666666666,2014
135978,Omani woman successfully treated for advanced blood cell cancer at Apollo Cancer Centre,newindianexpress.com,2019-05-16 07:00:00+00:00,India,0.16666666666666666,2019
51759,"Loose Women criticised after apology for using the word ""bloody""",digitalspy.com,2018-05-16 07:00:00+00:00,UK,0.16666666666666666,2018
327251,Woman in coma after being raped and left for dead in pool of blood yards from home,mirror.co.uk,2020-05-25 07:00:00+00:00,UK,0.16666666666666666,2020
299840,Elevated Blood Pressure in Women Can Lead to Heart Issues Down the Road,msn.com,2021-05-31 12:00:00+00:00,India,0.16666666666666666,2021
181569,Prevenge is the mother of all bloodbaths – review,telegraph.co.uk,2017-02-10 08:00:00+00:00,UK,0.16666666666666666,2017
335880,Blood Pressure Patterns Are Different for Women,nytimes.com,2020-01-15 08:00:00+00:00,India,0.16666666666666666,2020
80507,Woman thrown out of Missouri hospital for 'trespassing' dies in jail from blood clots,foxnews.com,2012-03-30 07:00:00+00:00,UK,0.16666666666666666,2012
127413,Woman died from blood poisoning days after visiting dentist to have tooth taken out,mirror.co.uk,2017-04-10 07:00:00+00:00,UK,0.16666666666666666,2017
163535,71 Year Old Woman in a Wheelchair Survives Bear Attack in Her Kitchen: 'There's Blood Everywhere',people.com,2018-07-18 07:00:00+00:00,USA,0.3333333333333333,2018
92217,Tokophobia: The women who are afraid of pregnancy and childbirth,independent.co.uk,2017-01-05 08:00:00+00:00,UK,0.16666666666666666,2017
126858,Inside Lady C's traumatising childhood – a boys' school like Auschwitz and 'sadistic' male hormone injections,mirror.co.uk,2015-12-03 08:00:00+00:00,UK,0.16666666666666666,2015
219942,Nashville Star Clare Bowen Reveals She Had Cancer as a Child in Pixie Cut Debut Post,usmagazine.com,2015-11-13 08:00:00+00:00,USA,0.16666666666666666,2015
221425,"Kevin Jonas Cradles First Child, Baby Girl Alena Rose in First Father Daughter Photo",usmagazine.com,2014-02-05 08:00:00+00:00,USA,0.3333333333333333,2014
119985,"Mom 'told girl, 7, she had cancer and shaved child's head in fundraising scam'",metro.co.uk,2018-10-11 07:00:00+00:00,UK,0.3333333333333333,2018
313838,Prince Michael of Kent title: Why do his children not have prince or princess titles?,express.co.uk,2020-11-13 08:00:00+00:00,UK,0.16666666666666666,2020
93853,"Woman playing ‘chicken’ with her children kills three year old son with 4x4 vehicle, police say",independent.co.uk,2019-06-24 07:00:00+00:00,UK,0.3333333333333333,2019
334149,"Grandparents, mother of five facing charges for allegedly putting children in cages",nydailynews.com,2020-01-16 08:00:00+00:00,USA,0.16666666666666666,2020
23673,Judge rules against Amanda Ware mother of murdered children in new custody case,cbsnews.com,2015-11-06 08:00:00+00:00,USA,0.16666666666666666,2015
